Week_end,Indicator,High_industry,Value
2019-09-29,Weekly earnings - upper quartile - 6 days,Total,1192.31
2019-09-29,Weekly earnings - upper quartile - 6 days,A Primary,1134.76
2019-09-29,Weekly earnings - upper quartile - 6 days,B Goods Producing,1387.5
2019-09-29,Weekly earnings - upper quartile - 6 days,C Services,1064
2019-09-29,Weekly earnings - upper quartile - 6 days,Z No Match,920
2019-09-29,Weekly earnings - lower quartile - 6 days,Total,535.98
2019-09-29,Weekly earnings - lower quartile - 6 days,A Primary,500
2019-09-29,Weekly earnings - lower quartile - 6 days,B Goods Producing,794.19
2019-09-29,Weekly earnings - lower quartile - 6 days,C Services,411.7
2019-09-29,Weekly earnings - lower quartile - 6 days,Z No Match,404.57
2019-10-06,Number of paid jobs - 6 days,Total,786860
2019-10-06,Number of paid jobs - 6 days,A Primary,31560
2019-10-06,Number of paid jobs - 6 days,B Goods Producing,253000
2019-10-06,Number of paid jobs - 6 days,C Services,485570
2019-10-06,Number of paid jobs - 6 days,Z No Match,16730
2019-10-06,Weekly earnings - median - 6 days,Total,865.84
2019-10-06,Weekly earnings - median - 6 days,A Primary,814.74
2019-10-06,Weekly earnings - median - 6 days,B Goods Producing,1060
2019-10-06,Weekly earnings - median - 6 days,C Services,780
2019-10-06,Weekly earnings - median - 6 days,Z No Match,566.4
2019-10-06,Weekly earnings - upper quartile - 6 days,Total,1200
2019-10-06,Weekly earnings - upper quartile - 6 days,A Primary,1138.9
2019-10-06,Weekly earnings - upper quartile - 6 days,B Goods Producing,1395
2019-10-06,Weekly earnings - upper quartile - 6 days,C Services,1076.92
2019-10-06,Weekly earnings - upper quartile - 6 days,Z No Match,880
2019-10-06,Weekly earnings - lower quartile - 6 days,Total,541.68
2019-10-06,Weekly earnings - lower quartile - 6 days,A Primary,499.37
2019-10-06,Weekly earnings - lower quartile - 6 days,B Goods Producing,799.78
2019-10-06,Weekly earnings - lower quartile - 6 days,C Services,430.11
2019-10-06,Weekly earnings - lower quartile - 6 days,Z No Match,255.96
2019-10-13,Number of paid jobs - 6 days,Total,789630
2019-10-13,Number of paid jobs - 6 days,A Primary,32640
2019-10-13,Number of paid jobs - 6 days,B Goods Producing,255920
2019-10-13,Number of paid jobs - 6 days,C Services,488040
2019-10-13,Number of paid jobs - 6 days,Z No Match,13020
2019-10-13,Weekly earnings - median - 6 days,Total,869.4
2019-10-13,Weekly earnings - median - 6 days,A Primary,810
2019-10-13,Weekly earnings - median - 6 days,B Goods Producing,1063.5
2019-10-13,Weekly earnings - median - 6 days,C Services,779
2019-10-13,Weekly earnings - median - 6 days,Z No Match,599.37
2019-10-13,Weekly earnings - upper quartile - 6 days,Total,1200
2019-10-13,Weekly earnings - upper quartile - 6 days,A Primary,1120
2019-10-13,Weekly earnings - upper quartile - 6 days,B Goods Producing,1396.37
2019-10-13,Weekly earnings - upper quartile - 6 days,C Services,1071.43
2019-10-13,Weekly earnings - upper quartile - 6 days,Z No Match,884.58
2019-10-13,Weekly earnings - lower quartile - 6 days,Total,546.57
2019-10-13,Weekly earnings - lower quartile - 6 days,A Primary,487.5
2019-10-13,Weekly earnings - lower quartile - 6 days,B Goods Producing,800
2019-10-13,Weekly earnings - lower quartile - 6 days,C Services,425.5
2019-10-13,Weekly earnings - lower quartile - 6 days,Z No Match,339.21
2019-10-20,Number of paid jobs - 6 days,Total,794240
2019-10-20,Number of paid jobs - 6 days,A Primary,34200
2019-10-20,Number of paid jobs - 6 days,B Goods Producing,255880
2019-10-20,Number of paid jobs - 6 days,C Services,493220
2019-10-20,Number of paid jobs - 6 days,Z No Match,10950
2019-10-20,Weekly earnings - median - 6 days,Total,865.38
2019-10-20,Weekly earnings - median - 6 days,A Primary,804.2
2019-10-20,Weekly earnings - median - 6 days,B Goods Producing,1062.5
2019-10-20,Weekly earnings - median - 6 days,C Services,775.7
2019-10-20,Weekly earnings - median - 6 days,Z No Match,451.5
2019-10-20,Weekly earnings - upper quartile - 6 days,Total,1199.02
2019-10-20,Weekly earnings - upper quartile - 6 days,A Primary,1123.42
2019-10-20,Weekly earnings - upper quartile - 6 days,B Goods Producing,1395.21
2019-10-20,Weekly earnings - upper quartile - 6 days,C Services,1069.62
2019-10-20,Weekly earnings - upper quartile - 6 days,Z No Match,784.46
2019-10-20,Weekly earnings - lower quartile - 6 days,Total,531
2019-10-20,Weekly earnings - lower quartile - 6 days,A Primary,492.89
2019-10-20,Weekly earnings - lower quartile - 6 days,B Goods Producing,800
2019-10-20,Weekly earnings - lower quartile - 6 days,C Services,411
2019-10-20,Weekly earnings - lower quartile - 6 days,Z No Match,258.91
2019-10-27,Number of paid jobs - 6 days,Total,793190
2019-10-27,Number of paid jobs - 6 days,A Primary,34420
2019-10-27,Number of paid jobs - 6 days,B Goods Producing,257410
2019-10-27,Number of paid jobs - 6 days,C Services,492460
2019-10-27,Number of paid jobs - 6 days,Z No Match,8900
2019-10-27,Weekly earnings - median - 6 days,Total,871.5
2019-10-27,Weekly earnings - median - 6 days,A Primary,831.6
2019-10-27,Weekly earnings - median - 6 days,B Goods Producing,1057.14
2019-10-27,Weekly earnings - median - 6 days,C Services,780.01
2019-10-27,Weekly earnings - median - 6 days,Z No Match,500.16
2019-10-27,Weekly earnings - upper quartile - 6 days,Total,1194.63
2019-10-27,Weekly earnings - upper quartile - 6 days,A Primary,1139.8
2019-10-27,Weekly earnings - upper quartile - 6 days,B Goods Producing,1376
2019-10-27,Weekly earnings - upper quartile - 6 days,C Services,1072
2019-10-27,Weekly earnings - upper quartile - 6 days,Z No Match,842.09
2019-10-27,Weekly earnings - lower quartile - 6 days,Total,545.2
2019-10-27,Weekly earnings - lower quartile - 6 days,A Primary,530.71
2019-10-27,Weekly earnings - lower quartile - 6 days,B Goods Producing,800
2019-10-27,Weekly earnings - lower quartile - 6 days,C Services,415.8
2019-10-27,Weekly earnings - lower quartile - 6 days,Z No Match,264.93
2019-11-03,Number of paid jobs - 6 days,Total,795490
2019-11-03,Number of paid jobs - 6 days,A Primary,35410
2019-11-03,Number of paid jobs - 6 days,B Goods Producing,256470
2019-11-03,Number of paid jobs - 6 days,C Services,493430
2019-11-03,Number of paid jobs - 6 days,Z No Match,10170
2019-11-03,Weekly earnings - median - 6 days,Total,882
2019-11-03,Weekly earnings - median - 6 days,A Primary,843.75
2019-11-03,Weekly earnings - median - 6 days,B Goods Producing,1067.55
2019-11-03,Weekly earnings - median - 6 days,C Services,795.18
2019-11-03,Weekly earnings - median - 6 days,Z No Match,619.5
2019-11-03,Weekly earnings - upper quartile - 6 days,Total,1212
2019-11-03,Weekly earnings - upper quartile - 6 days,A Primary,1153.85
2019-11-03,Weekly earnings - upper quartile - 6 days,B Goods Producing,1399.06
2019-11-03,Weekly earnings - upper quartile - 6 days,C Services,1096.38
2019-11-03,Weekly earnings - upper quartile - 6 days,Z No Match,945.36
2019-11-03,Weekly earnings - lower quartile - 6 days,Total,547.51
2019-11-03,Weekly earnings - lower quartile - 6 days,A Primary,522.66
2019-11-03,Weekly earnings - lower quartile - 6 days,B Goods Producing,801.09
2019-11-03,Weekly earnings - lower quartile - 6 days,C Services,421.43
2019-11-03,Weekly earnings - lower quartile - 6 days,Z No Match,300
2019-11-10,Number of paid jobs - 6 days,Total,815290
2019-11-10,Number of paid jobs - 6 days,A Primary,37730
2019-11-10,Number of paid jobs - 6 days,B Goods Producing,257030
2019-11-10,Number of paid jobs - 6 days,C Services,510360
2019-11-10,Number of paid jobs - 6 days,Z No Match,10180
2019-11-10,Weekly earnings - median - 6 days,Total,865.39
2019-11-10,Weekly earnings - median - 6 days,A Primary,833.28
2019-11-10,Weekly earnings - median - 6 days,B Goods Producing,1068
2019-11-10,Weekly earnings - median - 6 days,C Services,777
2019-11-10,Weekly earnings - median - 6 days,Z No Match,386.06
2019-11-10,Weekly earnings - upper quartile - 6 days,Total,1200
2019-11-10,Weekly earnings - upper quartile - 6 days,A Primary,1125
2019-11-10,Weekly earnings - upper quartile - 6 days,B Goods Producing,1400
2019-11-10,Weekly earnings - upper quartile - 6 days,C Services,1073.25
2019-11-10,Weekly earnings - upper quartile - 6 days,Z No Match,697.07
2019-11-10,Weekly earnings - lower quartile - 6 days,Total,531
2019-11-10,Weekly earnings - lower quartile - 6 days,A Primary,505.71
2019-11-10,Weekly earnings - lower quartile - 6 days,B Goods Producing,800
2019-11-10,Weekly earnings - lower quartile - 6 days,C Services,415.95
2019-11-10,Weekly earnings - lower quartile - 6 days,Z No Match,203.11
2019-11-17,Number of paid jobs - 6 days,Total,807380
2019-11-17,Number of paid jobs - 6 days,A Primary,38940
2019-11-17,Number of paid jobs - 6 days,B Goods Producing,258930
2019-11-17,Number of paid jobs - 6 days,C Services,498860
2019-11-17,Number of paid jobs - 6 days,Z No Match,10640
2019-11-17,Weekly earnings - median - 6 days,Total,869.78
2019-11-17,Weekly earnings - median - 6 days,A Primary,822.86
2019-11-17,Weekly earnings - median - 6 days,B Goods Producing,1063.41
2019-11-17,Weekly earnings - median - 6 days,C Services,780
2019-11-17,Weekly earnings - median - 6 days,Z No Match,492.14
2019-11-17,Weekly earnings - upper quartile - 6 days,Total,1200
2019-11-17,Weekly earnings - upper quartile - 6 days,A Primary,1124
2019-11-17,Weekly earnings - upper quartile - 6 days,B Goods Producing,1400
2019-11-17,Weekly earnings - upper quartile - 6 days,C Services,1076.92
2019-11-17,Weekly earnings - upper quartile - 6 days,Z No Match,754.61
2019-11-17,Weekly earnings - lower quartile - 6 days,Total,540
2019-11-17,Weekly earnings - lower quartile - 6 days,A Primary,500
2019-11-17,Weekly earnings - lower quartile - 6 days,B Goods Producing,800
2019-11-17,Weekly earnings - lower quartile - 6 days,C Services,424.8
2019-11-17,Weekly earnings - lower quartile - 6 days,Z No Match,288.49
2019-11-24,Number of paid jobs - 6 days,Total,806530
2019-11-24,Number of paid jobs - 6 days,A Primary,41150
2019-11-24,Number of paid jobs - 6 days,B Goods Producing,260360
2019-11-24,Number of paid jobs - 6 days,C Services,493140
2019-11-24,Number of paid jobs - 6 days,Z No Match,11880
2019-11-24,Weekly earnings - median - 6 days,Total,875.36
2019-11-24,Weekly earnings - median - 6 days,A Primary,840
2019-11-24,Weekly earnings - median - 6 days,B Goods Producing,1065.05
2019-11-24,Weekly earnings - median - 6 days,C Services,786
2019-11-24,Weekly earnings - median - 6 days,Z No Match,593.2
2019-11-24,Weekly earnings - upper quartile - 6 days,Total,1203.12
2019-11-24,Weekly earnings - upper quartile - 6 days,A Primary,1145.09
2019-11-24,Weekly earnings - upper quartile - 6 days,B Goods Producing,1402.5
2019-11-24,Weekly earnings - upper quartile - 6 days,C Services,1080
2019-11-24,Weekly earnings - upper quartile - 6 days,Z No Match,860.45
2019-11-24,Weekly earnings - lower quartile - 6 days,Total,554.36
2019-11-24,Weekly earnings - lower quartile - 6 days,A Primary,521.17
2019-11-24,Weekly earnings - lower quartile - 6 days,B Goods Producing,800
2019-11-24,Weekly earnings - lower quartile - 6 days,C Services,434.75
2019-11-24,Weekly earnings - lower quartile - 6 days,Z No Match,356.85
2019-12-01,Number of paid jobs - 6 days,Total,816200
2019-12-01,Number of paid jobs - 6 days,A Primary,42140
2019-12-01,Number of paid jobs - 6 days,B Goods Producing,261150
2019-12-01,Number of paid jobs - 6 days,C Services,502970
2019-12-01,Number of paid jobs - 6 days,Z No Match,9950
2019-12-01,Weekly earnings - median - 6 days,Total,875.87
2019-12-01,Weekly earnings - median - 6 days,A Primary,850
2019-12-01,Weekly earnings - median - 6 days,B Goods Producing,1077.56
2019-12-01,Weekly earnings - median - 6 days,C Services,780
2019-12-01,Weekly earnings - median - 6 days,Z No Match,346.97
2019-12-01,Weekly earnings - upper quartile - 6 days,Total,1206.86
2019-12-01,Weekly earnings - upper quartile - 6 days,A Primary,1150
2019-12-01,Weekly earnings - upper quartile - 6 days,B Goods Producing,1410.35
2019-12-01,Weekly earnings - upper quartile - 6 days,C Services,1079.79
2019-12-01,Weekly earnings - upper quartile - 6 days,Z No Match,619.5
2019-12-01,Weekly earnings - lower quartile - 6 days,Total,544.32
2019-12-01,Weekly earnings - lower quartile - 6 days,A Primary,524.57
2019-12-01,Weekly earnings - lower quartile - 6 days,B Goods Producing,810
2019-12-01,Weekly earnings - lower quartile - 6 days,C Services,432
2019-12-01,Weekly earnings - lower quartile - 6 days,Z No Match,199.97
2019-12-08,Number of paid jobs - 6 days,Total,836150
2019-12-08,Number of paid jobs - 6 days,A Primary,43190
2019-12-08,Number of paid jobs - 6 days,B Goods Producing,265660
2019-12-08,Number of paid jobs - 6 days,C Services,515980
2019-12-08,Number of paid jobs - 6 days,Z No Match,11310
2019-12-08,Weekly earnings - median - 6 days,Total,876.14
2019-12-08,Weekly earnings - median - 6 days,A Primary,831.6
2019-12-08,Weekly earnings - median - 6 days,B Goods Producing,1086.16
2019-12-08,Weekly earnings - median - 6 days,C Services,779.51
2019-12-08,Weekly earnings - median - 6 days,Z No Match,461.54
2019-12-08,Weekly earnings - upper quartile - 6 days,Total,1213.93
2019-12-08,Weekly earnings - upper quartile - 6 days,A Primary,1140.15
2019-12-08,Weekly earnings - upper quartile - 6 days,B Goods Producing,1422.64
2019-12-08,Weekly earnings - upper quartile - 6 days,C Services,1081
2019-12-08,Weekly earnings - upper quartile - 6 days,Z No Match,707.67
2019-12-08,Weekly earnings - lower quartile - 6 days,Total,546.43
2019-12-08,Weekly earnings - lower quartile - 6 days,A Primary,514.59
2019-12-08,Weekly earnings - lower quartile - 6 days,B Goods Producing,817.08
2019-12-08,Weekly earnings - lower quartile - 6 days,C Services,434.46
2019-12-08,Weekly earnings - lower quartile - 6 days,Z No Match,290.04
2019-12-15,Number of paid jobs - 6 days,Total,860050
2019-12-15,Number of paid jobs - 6 days,A Primary,45370
2019-12-15,Number of paid jobs - 6 days,B Goods Producing,269360
2019-12-15,Number of paid jobs - 6 days,C Services,521470
2019-12-15,Number of paid jobs - 6 days,Z No Match,23860
2019-12-15,Weekly earnings - median - 6 days,Total,890
2019-12-15,Weekly earnings - median - 6 days,A Primary,855
2019-12-15,Weekly earnings - median - 6 days,B Goods Producing,1127.83
2019-12-15,Weekly earnings - median - 6 days,C Services,792.08
2019-12-15,Weekly earnings - median - 6 days,Z No Match,569.18
2019-12-15,Weekly earnings - upper quartile - 6 days,Total,1249.5
2019-12-15,Weekly earnings - upper quartile - 6 days,A Primary,1170.3
2019-12-15,Weekly earnings - upper quartile - 6 days,B Goods Producing,1493.55
2019-12-15,Weekly earnings - upper quartile - 6 days,C Services,1100
2019-12-15,Weekly earnings - upper quartile - 6 days,Z No Match,864.4
2019-12-15,Weekly earnings - lower quartile - 6 days,Total,565.5
2019-12-15,Weekly earnings - lower quartile - 6 days,A Primary,525.3
2019-12-15,Weekly earnings - lower quartile - 6 days,B Goods Producing,842.83
2019-12-15,Weekly earnings - lower quartile - 6 days,C Services,454.01
2019-12-15,Weekly earnings - lower quartile - 6 days,Z No Match,323.66
2019-12-22,Number of paid jobs - 6 days,Total,795540
2019-12-22,Number of paid jobs - 6 days,A Primary,42660
2019-12-22,Number of paid jobs - 6 days,B Goods Producing,238940
2019-12-22,Number of paid jobs - 6 days,C Services,497280
2019-12-22,Number of paid jobs - 6 days,Z No Match,16660
2019-12-22,Weekly earnings - median - 6 days,Total,883.5
2019-12-22,Weekly earnings - median - 6 days,A Primary,833.72
2019-12-22,Weekly earnings - median - 6 days,B Goods Producing,1104
2019-12-22,Weekly earnings - median - 6 days,C Services,800.86
2019-12-22,Weekly earnings - median - 6 days,Z No Match,296
2019-12-22,Weekly earnings - upper quartile - 6 days,Total,1241.83
2019-12-22,Weekly earnings - upper quartile - 6 days,A Primary,1166
2019-12-22,Weekly earnings - upper quartile - 6 days,B Goods Producing,1495.16
2019-12-22,Weekly earnings - upper quartile - 6 days,C Services,1114.92
2019-12-22,Weekly earnings - upper quartile - 6 days,Z No Match,616.65
2019-12-22,Weekly earnings - lower quartile - 6 days,Total,552.3
2019-12-22,Weekly earnings - lower quartile - 6 days,A Primary,496.45
2019-12-22,Weekly earnings - lower quartile - 6 days,B Goods Producing,820
2019-12-22,Weekly earnings - lower quartile - 6 days,C Services,470.31
2019-12-22,Weekly earnings - lower quartile - 6 days,Z No Match,127.53
2019-12-29,Number of paid jobs - 6 days,Total,702100
2019-12-29,Number of paid jobs - 6 days,A Primary,36660
2019-12-29,Number of paid jobs - 6 days,B Goods Producing,215360
2019-12-29,Number of paid jobs - 6 days,C Services,443750
2019-12-29,Number of paid jobs - 6 days,Z No Match,6340
2019-12-29,Weekly earnings - median - 6 days,Total,887.06
2019-12-29,Weekly earnings - median - 6 days,A Primary,828
2019-12-29,Weekly earnings - median - 6 days,B Goods Producing,1060
2019-12-29,Weekly earnings - median - 6 days,C Services,813.57
2019-12-29,Weekly earnings - median - 6 days,Z No Match,619.5
