Table_Number,Table_name,Table_sub_name,Breakdown,Section,Units,Value,Time_Period
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakahaere me te haumaru tūmatanui,Ērā atu hinonga Māori,Tau,9,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakahaere me te haumaru tūmatanui,Ērā atu hinonga Māori,Tau,12,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakahaere me te haumaru tūmatanui,Ērā atu hinonga Māori,Tau,15,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te mātauranga me te whakangungu,Ērā atu hinonga Māori,Tau,87,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te mātauranga me te whakangungu,Ērā atu hinonga Māori,Tau,99,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te mātauranga me te whakangungu,Ērā atu hinonga Māori,Tau,117,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te mātauranga me te whakangungu,Ērā atu hinonga Māori,Tau,141,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te mātauranga me te whakangungu,Ērā atu hinonga Māori,Tau,153,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te mātauranga me te whakangungu,Ērā atu hinonga Māori,Tau,174,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā āwhina hauora, pāpori hoki",Ērā atu hinonga Māori,Tau,201,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā āwhina hauora, pāpori hoki",Ērā atu hinonga Māori,Tau,207,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā āwhina hauora, pāpori hoki",Ērā atu hinonga Māori,Tau,210,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā āwhina hauora, pāpori hoki",Ērā atu hinonga Māori,Tau,222,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā āwhina hauora, pāpori hoki",Ērā atu hinonga Māori,Tau,234,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā āwhina hauora, pāpori hoki",Ērā atu hinonga Māori,Tau,252,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ērā atu hinonga Māori,Tau,90,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ērā atu hinonga Māori,Tau,93,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ērā atu hinonga Māori,Tau,96,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ērā atu hinonga Māori,Tau,99,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ērā atu hinonga Māori,Tau,105,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ērā atu hinonga Māori,Tau,108,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi atu ratonga,Ērā atu hinonga Māori,Tau,153,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi atu ratonga,Ērā atu hinonga Māori,Tau,162,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi atu ratonga,Ērā atu hinonga Māori,Tau,168,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi atu ratonga,Ērā atu hinonga Māori,Tau,174,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi atu ratonga,Ērā atu hinonga Māori,Tau,192,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi atu ratonga,Ērā atu hinonga Māori,Tau,207,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ērā atu hinonga Māori,Tau,1884,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ērā atu hinonga Māori,Tau,1971,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ērā atu hinonga Māori,Tau,2118,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ērā atu hinonga Māori,Tau,2256,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ērā atu hinonga Māori,Tau,2442,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ērā atu hinonga Māori,Tau,2628,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ngā umanga tāpoi Māori,Tau,69,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ngā umanga tāpoi Māori,Tau,69,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ngā umanga tāpoi Māori,Tau,69,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ngā umanga tāpoi Māori,Tau,69,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ngā umanga tāpoi Māori,Tau,75,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ngā umanga tāpoi Māori,Tau,81,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ngā umanga tāpoi Māori,Tau,30,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ngā umanga tāpoi Māori,Tau,24,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ngā umanga tāpoi Māori,Tau,30,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ngā umanga tāpoi Māori,Tau,30,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ngā umanga tāpoi Māori,Tau,27,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ngā umanga tāpoi Māori,Tau,30,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga whakahaere, tautoko hoki",Ngā umanga tāpoi Māori,Tau,24,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga whakahaere, tautoko hoki",Ngā umanga tāpoi Māori,Tau,24,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga whakahaere, tautoko hoki",Ngā umanga tāpoi Māori,Tau,24,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga whakahaere, tautoko hoki",Ngā umanga tāpoi Māori,Tau,24,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga whakahaere, tautoko hoki",Ngā umanga tāpoi Māori,Tau,21,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga whakahaere, tautoko hoki",Ngā umanga tāpoi Māori,Tau,24,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ngā umanga tāpoi Māori,Tau,105,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ngā umanga tāpoi Māori,Tau,105,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ngā umanga tāpoi Māori,Tau,108,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ngā umanga tāpoi Māori,Tau,114,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ngā umanga tāpoi Māori,Tau,117,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga toi, hākinakina hoki",Ngā umanga tāpoi Māori,Tau,123,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi ahumahi katoa atu,Ngā umanga tāpoi Māori,Tau,36,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi ahumahi katoa atu,Ngā umanga tāpoi Māori,Tau,36,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi ahumahi katoa atu,Ngā umanga tāpoi Māori,Tau,36,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi ahumahi katoa atu,Ngā umanga tāpoi Māori,Tau,36,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi ahumahi katoa atu,Ngā umanga tāpoi Māori,Tau,27,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ētahi ahumahi katoa atu,Ngā umanga tāpoi Māori,Tau,27,2022
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ngā umanga tāpoi Māori,Tau,261,2017
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ngā umanga tāpoi Māori,Tau,261,2018
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ngā umanga tāpoi Māori,Tau,270,2019
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ngā umanga tāpoi Māori,Tau,273,2020
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ngā umanga tāpoi Māori,Tau,273,2021
Ripanga 3,Tatauranga o ngā umanga - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Tapeke,Ngā umanga tāpoi Māori,Tau,282,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ahuwhenua, te mahi ngahere, me te mahi hī ika",Ērā atu hinonga Māori,Tau,1950,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ahuwhenua, te mahi ngahere, me te mahi hī ika",Ērā atu hinonga Māori,Tau,2200,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ahuwhenua, te mahi ngahere, me te mahi hī ika",Ērā atu hinonga Māori,Tau,2450,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ahuwhenua, te mahi ngahere, me te mahi hī ika",Ērā atu hinonga Māori,Tau,2550,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ahuwhenua, te mahi ngahere, me te mahi hī ika",Ērā atu hinonga Māori,Tau,2500,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ahuwhenua, te mahi ngahere, me te mahi hī ika",Ērā atu hinonga Māori,Tau,2600,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te maina,Ērā atu hinonga Māori,Tau,S,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te maina,Ērā atu hinonga Māori,Tau,S,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te maina,Ērā atu hinonga Māori,Tau,S,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te maina,Ērā atu hinonga Māori,Tau,S,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te maina,Ērā atu hinonga Māori,Tau,S,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te maina,Ērā atu hinonga Māori,Tau,S,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakanao,Ērā atu hinonga Māori,Tau,990,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakanao,Ērā atu hinonga Māori,Tau,1150,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakanao,Ērā atu hinonga Māori,Tau,1200,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakanao,Ērā atu hinonga Māori,Tau,1400,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakanao,Ērā atu hinonga Māori,Tau,1550,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te whakanao,Ērā atu hinonga Māori,Tau,1450,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te hiko, haukapuni, wai, ratonga parahanga hoki",Ērā atu hinonga Māori,Tau,S,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te hiko, haukapuni, wai, ratonga parahanga hoki",Ērā atu hinonga Māori,Tau,S,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te hiko, haukapuni, wai, ratonga parahanga hoki",Ērā atu hinonga Māori,Tau,S,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te hiko, haukapuni, wai, ratonga parahanga hoki",Ērā atu hinonga Māori,Tau,S,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te hiko, haukapuni, wai, ratonga parahanga hoki",Ērā atu hinonga Māori,Tau,S,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te hiko, haukapuni, wai, ratonga parahanga hoki",Ērā atu hinonga Māori,Tau,S,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te waihanga,Ērā atu hinonga Māori,Tau,2500,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te waihanga,Ērā atu hinonga Māori,Tau,2850,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te waihanga,Ērā atu hinonga Māori,Tau,2950,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te waihanga,Ērā atu hinonga Māori,Tau,3250,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te waihanga,Ērā atu hinonga Māori,Tau,3500,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te waihanga,Ērā atu hinonga Māori,Tau,3700,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-pakihi,Ērā atu hinonga Māori,Tau,430,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-pakihi,Ērā atu hinonga Māori,Tau,460,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-pakihi,Ērā atu hinonga Māori,Tau,520,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-pakihi,Ērā atu hinonga Māori,Tau,550,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-pakihi,Ērā atu hinonga Māori,Tau,700,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-pakihi,Ērā atu hinonga Māori,Tau,780,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-toa,Ērā atu hinonga Māori,Tau,240,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-toa,Ērā atu hinonga Māori,Tau,420,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-toa,Ērā atu hinonga Māori,Tau,460,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-toa,Ērā atu hinonga Māori,Tau,480,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-toa,Ērā atu hinonga Māori,Tau,580,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Te hokohoko ā-toa,Ērā atu hinonga Māori,Tau,540,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ērā atu hinonga Māori,Tau,730,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ērā atu hinonga Māori,Tau,790,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ērā atu hinonga Māori,Tau,670,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ērā atu hinonga Māori,Tau,890,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ērā atu hinonga Māori,Tau,870,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā whare noho me ngā ratonga kai,Ērā atu hinonga Māori,Tau,930,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ērā atu hinonga Māori,Tau,210,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ērā atu hinonga Māori,Tau,220,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ērā atu hinonga Māori,Tau,210,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ērā atu hinonga Māori,Tau,220,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ērā atu hinonga Māori,Tau,190,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Te ikiiki, te kawe mēra me ngā whare rokiroki rawa",Ērā atu hinonga Māori,Tau,220,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā pāpāho whakamōhio me te whakawhiti pārongo,Ērā atu hinonga Māori,Tau,180,2017
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā pāpāho whakamōhio me te whakawhiti pārongo,Ērā atu hinonga Māori,Tau,210,2018
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā pāpāho whakamōhio me te whakawhiti pārongo,Ērā atu hinonga Māori,Tau,200,2019
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā pāpāho whakamōhio me te whakawhiti pārongo,Ērā atu hinonga Māori,Tau,200,2020
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā pāpāho whakamōhio me te whakawhiti pārongo,Ērā atu hinonga Māori,Tau,240,2021
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,Ngā pāpāho whakamōhio me te whakawhiti pārongo,Ērā atu hinonga Māori,Tau,250,2022
Ripanga 4,Tatauranga o ngā kaimahi - Ērā atu hinonga Māori me te tāpoi Māori,Ā-wehenga ahumahi,"Ngā ratonga ahumoni, inihua hoki",Ērā atu hinonga Māori,Tau,80,2017
