Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
ZZ9,Total industry,Nitrous oxide,2016.12,1945,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.03,1950,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.06,1953,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.09,1957,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2017.12,1965,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.03,1984,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.06,1994,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.09,1990,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2018.12,1989,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.03,1993,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.06,2000,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.09,1993,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2019.12,1996,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.03,2026,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.06,2019,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.09,2009,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2020.12,2004,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.03,1971,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.06,1967,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.09,1973,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2021.12,1946,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.03,1928,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.06,1926,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.09,1939,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2022.12,1913,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2023.03,1897,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZ9,Total industry,Nitrous oxide,2023.06,1891,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.03,8426,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.06,8575,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.09,8545,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2010.12,8470,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.03,8494,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.06,8556,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.09,8545,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2011.12,8524,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.03,8566,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.06,8568,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.09,8575,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2012.12,8567,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.03,8558,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.06,8560,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.09,8567,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2013.12,8583,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.03,8636,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.06,8613,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.09,8630,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2014.12,8639,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.03,8522,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.06,8503,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.09,8507,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2015.12,8509,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.03,8394,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.06,8380,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.09,8402,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2016.12,8403,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.03,8349,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.06,8350,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.09,8414,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2017.12,8439,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.03,8331,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.06,8341,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.09,8474,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2018.12,8485,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.03,8591,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.06,8510,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.09,8138,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2019.12,8301,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.03,8492,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.06,8412,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.09,8145,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2020.12,8308,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.03,8239,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.06,8253,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.09,8299,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2021.12,8222,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.03,8137,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.06,8129,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.09,8161,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2022.12,8091,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2023.03,8025,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Methane,2023.06,8016,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.03,9264,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.06,9198,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.09,9147,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2010.12,9325,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.03,9175,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.06,8612,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.09,9279,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2011.12,9257,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.03,9362,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.06,9932,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.09,9459,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2012.12,9318,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.03,9232,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.06,9780,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.09,9293,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2013.12,9023,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.03,9183,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.06,9123,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.09,9413,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2014.12,9794,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.03,9773,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.06,9285,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.09,9432,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2015.12,9545,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.03,9330,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.06,9144,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.09,9237,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2016.12,8858,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.03,9147,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.06,9589,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.09,9627,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2017.12,9796,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.03,9502,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.06,9370,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.09,9574,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2018.12,9972,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.03,10073,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.06,9626,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.09,9993,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2019.12,9960,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.03,9426,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.06,7447,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.09,9339,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2020.12,9222,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.03,9149,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.06,9530,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.09,8165,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2021.12,8331,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.03,8560,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.06,8402,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.09,8275,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2022.12,8123,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2023.03,8182,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide,2023.06,8120,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.03,19831,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.06,19815,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.09,19865,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2010.12,19951,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.03,19869,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.06,19224,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.09,20049,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2011.12,19987,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.03,20166,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.06,20694,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.09,20280,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2012.12,20113,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.03,20032,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.06,20533,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.09,20100,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2013.12,19887,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2014.03,20137,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2014.06,19983,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2014.09,20374,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2014.12,20766,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2015.03,20558,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2015.06,20062,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2015.09,20245,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2015.12,20367,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2016.03,20003,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2016.06,19820,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2016.09,19970,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2016.12,19589,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2017.03,19790,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2017.06,20332,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2017.09,20406,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2017.12,20534,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2018.03,20150,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2018.06,20184,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2018.09,20446,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2018.12,20754,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2019.03,20980,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2019.06,20676,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2019.09,20568,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2019.12,20550,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2020.03,20321,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2020.06,18272,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2020.09,19928,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2020.12,19869,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2021.03,19711,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2021.06,20358,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2021.09,18796,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2021.12,18858,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2022.03,19002,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2022.06,18979,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2022.09,18755,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2022.12,18481,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2023.03,18507,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Carbon dioxide equivalents,2023.06,18539,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Fluorinated gases,2010.03,282,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Fluorinated gases,2010.06,284,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Fluorinated gases,2010.09,286,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Fluorinated gases,2010.12,290,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Fluorinated gases,2011.03,293,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
ZZZ,Total,Fluorinated gases,2011.06,297,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
